ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,binary_label
1545397095.481757,192.168.1.198,36097.0,184.191.22.31,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1551378344.42598,192.168.1.200,52500.0,146.174.52.168,23.0,tcp,missing,1e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532102104.6462948,192.168.100.108,5526.0,84.33.66.14,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545404929.40215,192.168.1.196,58042.0,143.187.180.213,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532527996.0047288,192.168.100.111,38638.0,74.78.222.250,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406698.121197,192.168.1.196,57916.0,54.37.94.143,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532101497.435997,192.168.100.108,5526.0,53.207.143.8,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1536227768.410995,192.168.100.111,17576.0,105.26.147.43,8081.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066122.476186,192.168.1.194,60854.0,153.130.171.10,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532104283.219029,192.168.100.108,5526.0,104.75.253.205,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532527052.007497,192.168.100.111,61653.0,209.126.87.4,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066204.120151,192.168.1.194,33985.0,14.228.32.152,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406125.622356,192.168.1.196,42108.0,95.140.22.19,23.0,tcp,missing,3.142215,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404639.0872722,192.168.1.196,54846.0,167.127.160.115,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545337389.2698278,192.168.1.197,43746.0,49.160.51.81,80.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404240.9264698,192.168.1.196,44612.0,57.23.127.8,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545336877.3673449,192.168.1.197,44002.0,41.57.130.35,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404392.362277,192.168.1.196,39314.0,125.57.154.62,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545337307.9941769,192.168.1.197,43746.0,212.17.15.115,8080.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Benign,0
1545406667.162373,192.168.1.196,34388.0,73.189.132.75,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547066200.037974,192.168.1.194,56447.0,200.53.151.209,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066122.765525,192.168.1.194,49878.0,155.230.18.150,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545403865.7982528,192.168.1.196,35228.0,99.235.228.163,23.0,tcp,missing,3.12697,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227142.525238,192.168.100.111,18344.0,156.51.248.97,52869.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,DDoS,1
1545407414.600599,192.168.1.196,42600.0,133.134.182.118,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532104446.497237,192.168.100.108,5526.0,19.77.106.146,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532526280.0084438,192.168.100.111,39912.0,116.141.168.29,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405097.242524,192.168.1.196,52608.0,146.173.72.107,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1551378930.68516,192.168.1.200,56156.0,144.161.245.132,23.0,tcp,missing,3.102225,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1533058178.474037,192.168.100.113,123.0,37.157.198.150,123.0,udp,missing,0.005235,48.0,48.0,SF,0.0,Dd,1.0,76.0,1.0,76.0,Benign,0
1532103993.211092,192.168.100.108,5526.0,110.68.113.74,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545337025.11479,192.168.1.197,44002.0,41.55.115.164,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066049.105264,192.168.1.194,45276.0,135.34.190.164,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405066.602247,192.168.1.196,37676.0,145.87.130.93,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407463.194084,192.168.1.196,51240.0,56.155.105.138,23.0,tcp,missing,3.086242,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407377.099731,192.168.1.196,54104.0,128.123.111.122,23.0,tcp,missing,3.104236,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227504.498615,192.168.100.111,18088.0,18.152.53.197,80.0,tcp,missing,1e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1551380231.06827,192.168.1.200,55300.0,110.81.74.111,23.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404653.321904,192.168.1.196,56608.0,186.182.86.136,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547144829.251278,192.168.1.198,53994.0,91.163.224.10,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406315.642442,192.168.1.196,59318.0,124.187.185.167,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532103520.214988,192.168.100.108,5526.0,83.248.207.49,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1536227724.1472778,192.168.100.111,17832.0,156.35.1.208,37215.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,Okiru,1
1545406316.1229222,192.168.1.196,34172.0,173.150.180.248,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407500.327644,192.168.1.196,56990.0,220.133.130.197,23.0,tcp,missing,3.152953,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547144778.626662,192.168.1.198,22568.0,91.143.208.149,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1551381746.0167198,192.168.1.200,33732.0,170.243.246.249,23.0,tcp,missing,3.127744,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406682.681014,192.168.1.196,60530.0,158.199.103.223,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406117.6429029,192.168.1.196,42730.0,180.75.125.131,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404524.730898,192.168.1.196,60616.0,190.152.176.111,23.0,tcp,missing,3.150953,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545337278.14521,192.168.1.197,38114.0,183.94.80.204,8081.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405111.562359,192.168.1.196,47278.0,165.171.63.163,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407308.280506,192.168.1.196,58666.0,147.232.135.186,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532101830.291215,192.168.100.108,5526.0,92.234.94.103,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532525860.0079858,192.168.100.111,54547.0,83.97.50.59,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227803.805526,192.168.100.111,17576.0,71.51.56.135,8081.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1551378398.12639,192.168.1.200,38066.0,254.132.239.141,23.0,tcp,missing,3.100253,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066094.369958,192.168.1.194,42620.0,30.215.159.226,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405477.483593,192.168.1.196,40798.0,110.230.166.134,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407758.7257118,192.168.1.196,34014.0,201.157.216.195,23.0,tcp,missing,3.155453,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403473.083443,192.168.1.196,39318.0,97.178.168.148,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407300.07494,192.168.1.196,43492.0,249.212.182.210,23.0,tcp,missing,3.087257,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532101583.673578,192.168.100.108,5526.0,131.145.172.189,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1547066058.6543212,192.168.1.194,46159.0,205.234.132.87,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405873.722532,192.168.1.196,54668.0,119.96.201.179,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404821.642042,192.168.1.196,41444.0,112.168.174.78,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1551378732.830666,192.168.1.200,47480.0,159.134.203.250,23.0,tcp,missing,3.115493,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532102845.597786,192.168.100.108,5526.0,156.210.241.218,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532102138.952986,192.168.100.108,5526.0,169.147.55.179,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1551381357.542926,192.168.1.200,60782.0,197.182.71.127,23.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404446.66034,192.168.1.196,60926.0,126.132.209.80,23.0,tcp,missing,3.142233,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545405340.522403,192.168.1.196,60306.0,101.144.142.129,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404501.401936,192.168.1.196,47112.0,102.106.77.67,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547066092.538251,192.168.1.194,59661.0,104.125.46.110,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532528470.005667,192.168.100.111,34750.0,147.32.124.250,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337000.7419538,192.168.1.197,44002.0,156.68.63.13,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407253.7818642,192.168.1.196,55540.0,162.252.253.228,23.0,tcp,missing,3.138956,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547144884.7384,192.168.1.198,53994.0,185.214.99.27,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406125.609366,192.168.1.196,47870.0,158.138.201.205,23.0,tcp,missing,3.153941,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404501.882184,192.168.1.196,46476.0,168.172.143.133,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547144873.188695,192.168.1.198,11315.0,185.166.72.221,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406797.328254,192.168.1.196,51856.0,137.63.56.134,23.0,tcp,missing,3.112713,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547144785.8785222,192.168.1.198,22568.0,45.194.229.163,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407261.8837368,192.168.1.196,47428.0,123.208.84.121,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547066095.6939518,192.168.1.194,40839.0,15.165.137.83,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532529067.001204,192.168.100.111,52498.0,147.32.88.232,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406171.73416,192.168.1.196,46176.0,222.176.221.247,23.0,tcp,missing,3.108192,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404288.281527,192.168.1.196,45888.0,159.108.152.85,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545403718.924783,192.168.1.196,38198.0,205.151.109.220,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547144838.554962,192.168.1.198,53994.0,185.174.83.12,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545403725.763106,192.168.1.196,59814.0,106.62.173.84,23.0,tcp,missing,3.158234,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403580.9242,192.168.1.196,52606.0,90.144.196.93,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407154.601999,192.168.1.196,60284.0,133.163.163.64,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404023.801225,192.168.1.196,34726.0,101.148.218.93,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406178.5227618,192.168.1.196,50934.0,128.183.212.129,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545336834.056565,192.168.1.197,38114.0,36.253.174.43,8081.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337157.90779,192.168.1.197,43746.0,14.79.247.53,8080.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Benign,0
1545407514.131032,192.168.1.196,56762.0,110.30.100.94,23.0,tcp,missing,3.111228,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532528413.003892,192.168.100.111,16061.0,63.95.89.67,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406507.6780472,192.168.1.196,43148.0,74.46.44.99,23.0,tcp,missing,3.08449,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547144802.455312,192.168.1.198,24360.0,197.171.84.167,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545407390.502579,192.168.1.196,34080.0,197.121.194.66,23.0,tcp,missing,3.137719,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403649.738194,192.168.1.196,49758.0,252.210.205.202,23.0,tcp,missing,3.102989,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547066062.111595,192.168.1.194,53507.0,57.51.80.134,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066125.567428,192.168.1.194,54164.0,25.60.16.128,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532526256.004358,192.168.100.111,41768.0,78.79.145.186,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404945.482248,192.168.1.196,54818.0,160.159.208.117,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407177.737516,192.168.1.196,52280.0,169.115.100.215,23.0,tcp,missing,3.103988,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403888.123296,192.168.1.196,50530.0,143.67.68.137,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547066162.418672,192.168.1.194,46439.0,108.154.62.220,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532103156.3728971,192.168.100.108,5526.0,169.118.143.181,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545406889.754199,192.168.1.196,54742.0,39.46.121.124,23.0,tcp,missing,3.086981,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547066164.100963,192.168.1.194,34941.0,120.254.160.123,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404631.129299,192.168.1.196,43506.0,187.236.201.198,23.0,tcp,missing,3.152472,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547066197.168615,192.168.1.194,33579.0,125.18.118.149,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405835.893315,192.168.1.196,40372.0,153.128.161.201,23.0,tcp,missing,3.110274,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407368.921426,192.168.1.196,56122.0,108.41.58.70,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406018.596686,192.168.1.196,53340.0,242.168.222.180,23.0,tcp,missing,3.129225,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547066197.198593,192.168.1.194,47573.0,8.150.102.137,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545336854.1341062,192.168.1.197,44002.0,197.13.69.126,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227617.760083,192.168.100.111,18088.0,212.154.170.129,80.0,tcp,missing,5e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532101861.4721868,192.168.100.108,5526.0,131.144.125.158,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545398126.258358,192.168.1.198,36097.0,39.105.179.240,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545406956.440604,192.168.1.196,36212.0,137.119.173.215,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545336916.241412,192.168.1.197,43746.0,48.194.29.17,8080.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Benign,0
1545406293.461891,192.168.1.196,56524.0,171.214.110.192,23.0,tcp,missing,3.141225,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547144826.974564,192.168.1.198,54324.0,197.65.205.125,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545398140.4584632,192.168.1.198,36097.0,210.206.65.20,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545406742.02159,192.168.1.196,54920.0,52.79.96.46,23.0,tcp,missing,3.139469,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403619.735553,192.168.1.196,39540.0,90.159.215.183,23.0,tcp,missing,3.118481,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545408054.362289,192.168.1.196,40962.0,101.137.193.178,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545398494.537834,192.168.1.198,36097.0,65.74.250.178,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1547144879.23975,192.168.1.198,54250.0,197.157.208.49,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545404846.033392,192.168.1.196,38534.0,55.45.30.77,23.0,tcp,missing,3.130716,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1551379020.5366,192.168.1.200,53892.0,199.109.212.203,23.0,tcp,missing,3.090478,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066155.3517,192.168.1.194,53419.0,62.250.118.241,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404110.7712631,192.168.1.196,35832.0,208.239.193.225,23.0,tcp,missing,3.113992,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1533054526.471714,192.168.100.113,123.0,147.231.100.5,123.0,udp,missing,0.001992,48.0,48.0,SF,0.0,Dd,1.0,76.0,1.0,76.0,Benign,0
1545406145.415244,192.168.1.196,33566.0,179.85.76.77,23.0,tcp,missing,3.106755,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406971.560737,192.168.1.196,52174.0,86.159.132.113,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1536227303.266811,192.168.100.111,17576.0,195.23.128.80,8081.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337468.295259,192.168.1.197,38114.0,171.19.163.200,8081.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407628.281658,192.168.1.196,50938.0,166.178.195.236,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545336870.5692198,192.168.1.197,43746.0,212.32.129.124,80.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406797.397441,192.168.1.196,59080.0,97.167.146.187,23.0,tcp,missing,3.124505,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404386.930107,192.168.1.196,39924.0,97.218.200.127,23.0,tcp,missing,3.114003,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407627.400394,192.168.1.196,43786.0,193.143.70.93,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404317.803216,192.168.1.196,46390.0,206.139.159.189,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407315.454148,192.168.1.196,51202.0,207.211.250.221,23.0,tcp,missing,3.146485,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227680.654392,192.168.100.111,17832.0,197.169.152.172,37215.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,Okiru,1
1545406826.542299,192.168.1.196,52272.0,119.184.247.249,23.0,tcp,missing,3.099494,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545398420.763808,192.168.1.198,36097.0,81.85.14.114,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1547066159.249724,192.168.1.194,44630.0,28.144.208.160,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405303.431016,192.168.1.196,41486.0,97.148.200.159,23.0,tcp,missing,3.098267,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532527248.004518,192.168.100.111,22627.0,143.228.128.225,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337335.362072,192.168.1.197,44002.0,41.134.131.129,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532528817.008476,192.168.100.111,12002.0,38.101.181.247,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406423.961185,192.168.1.196,47644.0,223.252.216.225,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
